Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,DayOfWeek,IsHoliday,Rolling_4w,Rolling_12w,Lag_1,Lag_4,Lag_12
4,2011-10-21,2207742.13,0,64.79,3.361,129.7821613,5.143,2011,10,42,4,No,2094628.815,2095347.2300000002,2074548.85,2031406.41,1989674.07
4,2011-10-28,2151659.59,0,55.31,3.362,129.7936774,5.143,2011,10,43,4,No,2150172.0549999997,2094647.4133333333,2207742.13,1929486.63,2160057.39
4,2011-11-04,2281217.31,0,49.86,3.322,129.8051935,5.143,2011,11,44,4,No,2178791.9699999997,2109276.460833333,2151659.59,2166737.65,2105668.74
4,2011-11-11,2203028.96,0,47.12,3.286,129.8167097,5.143,2011,11,45,4,No,2210911.9975,2106787.865833333,2281217.31,2074548.85,2232892.1
4,2011-11-18,2243946.59,0,50.44,3.294,129.8268333,5.143,2011,11,46,4,No,2219963.1125,2128075.8975,2203028.96,2207742.13,1988490.21
4,2011-11-25,3004702.33,1,47.96,3.225,129.8364,5.143,2011,11,47,4,Yes,2433223.7975,2205266.0658333334,2243946.59,2151659.59,2078420.31
4,2011-12-02,2180999.26,0,38.71,3.176,129.8459667,5.143,2011,12,48,4,No,2408169.2849999997,2212587.7533333334,3004702.33,2281217.31,2093139.01
4,2011-12-09,2508955.24,0,31.64,3.153,129.8555333,5.143,2011,12,49,4,No,2484650.855,2248702.5791666666,2180999.26,2203028.96,2075577.33
4,2011-12-16,2771397.17,0,36.44,3.149,129.8980645,5.143,2011,12,50,4,No,2616513.5,2310368.4758333336,2508955.24,2243946.59,2031406.41
4,2011-12-23,3676388.98,0,35.92,3.103,129.9845484,5.143,2011,12,51,4,No,2784435.1625,2455943.6716666664,2771397.17,3004702.33,1929486.63
4,2011-12-30,2007105.86,1,36.89,3.119,130.0710323,5.143,2011,12,52,4,Yes,2740961.8125,2442641.0225,3676388.98,2180999.26,2166737.65
4,2012-01-06,2047766.07,0,38.64,3.158,130.1575161,4.607,2012,1,1,4,No,2625664.52,2440409.124166667,2007105.86,2508955.24,2074548.85
4,2012-01-13,1941676.61,0,34.41,3.263,130.244,4.607,2012,1,2,4,No,2418234.3800000004,2418236.9975,2047766.07,2771397.17,2207742.13
4,2012-01-20,2005097.76,0,42.09,3.273,130.2792258,4.607,2012,1,3,4,No,2000411.5750000002,2406023.5116666667,1941676.61,3676388.98,2151659.59
4,2012-01-27,1928720.51,0,40.31,3.29,130.3144516,4.607,2012,1,4,4,No,1980815.2375,2376648.7783333333,2005097.76,2007105.86,2281217.31
4,2012-02-03,2173373.91,0,41.81,3.354,130.3496774,4.607,2012,2,5,4,No,2012217.1975000002,2374177.5241666664,1928720.51,2047766.07,2203028.96
4,2012-02-10,2374660.64,1,33.0,3.411,130.3849032,4.607,2012,2,6,4,Yes,2120463.205,2385070.361666667,2173373.91,1941676.61,2243946.59
4,2012-02-17,2427640.17,0,34.19,3.493,130.4546207,4.607,2012,2,7,4,No,2226098.8075,2336981.8483333336,2374660.64,2005097.76,3004702.33
4,2012-02-24,2226662.17,0,41.31,3.541,130.5502069,4.607,2012,2,8,4,No,2300584.2225,2340787.0908333333,2427640.17,1928720.51,2180999.26
4,2012-03-02,2206319.9,0,50.38,3.619,130.6457931,4.607,2012,3,9,4,No,2308820.7199999997,2315567.4791666665,2226662.17,2173373.91,2508955.24
4,2012-03-09,2202450.81,0,53.63,3.667,130.7413793,4.607,2012,3,10,4,No,2265768.2624999997,2268155.2825,2206319.9,2374660.64,2771397.17
4,2012-03-16,2214967.44,0,59.81,3.707,130.8261935,4.607,2012,3,11,4,No,2212600.08,2146370.154166667,2202450.81,2427640.17,3676388.98
4,2012-03-23,2091592.54,0,59.07,3.759,130.8966452,4.607,2012,3,12,4,No,2178832.6725,2153410.7108333334,2214967.44,2226662.17,2007105.86
4,2012-03-30,2089381.77,0,72.63,3.82,130.9670968,4.607,2012,3,13,4,No,2149598.14,2156878.6858333335,2091592.54,2206319.9,2047766.07
4,2012-04-06,2470206.13,0,67.69,3.864,131.0375484,4.308,2012,4,14,4,No,2216536.9699999997,2200922.8125,2089381.77,2202450.81,1941676.61
4,2012-04-13,2105301.39,0,68.69,3.881,131.108,4.308,2012,4,15,4,No,2189120.4575,2209273.1149999998,2470206.13,2214967.44,2005097.76
4,2012-04-20,2144336.89,0,68.6,3.864,131.1173333,4.308,2012,4,16,4,No,2202306.545,2227241.146666667,2105301.39,2091592.54,1928720.51
4,2012-04-27,2064065.66,0,76.47,3.81,131.1266667,4.308,2012,4,17,4,No,2195977.5175,2218132.1258333335,2144336.89,2089381.77,2173373.91
4,2012-05-04,2196968.33,0,80.14,3.747,131.136,4.308,2012,5,18,4,No,2127668.0675,2203324.433333333,2064065.66,2470206.13,2374660.64
4,2012-05-11,2127661.17,0,67.64,3.685,131.1453333,4.308,2012,5,19,4,No,2133258.0125,2178326.183333333,2196968.33,2105301.39,2427640.17
4,2012-05-18,2207214.81,0,68.43,3.62,131.0983226,4.308,2012,5,20,4,No,2148977.4924999997,2176705.57,2127661.17,2144336.89,2226662.17
4,2012-05-25,2154137.67,0,77.47,3.551,131.0287742,4.308,2012,5,21,4,No,2171495.495,2172357.0508333333,2207214.81,2064065.66,2206319.9
4,2012-06-01,2179360.94,0,77.41,3.483,130.9592258,4.308,2012,6,22,4,No,2167093.6475,2170432.895,2154137.67,2196968.33,2202450.81
4,2012-06-08,2245257.18,0,78.11,3.433,130.8896774,4.308,2012,6,23,4,No,2196492.65,2172957.0399999996,2179360.94,2127661.17,2214967.44
4,2012-06-15,2234190.93,0,80.94,3.372,130.8295333,4.308,2012,6,24,4,No,2203236.6799999997,2184840.2391666663,2245257.18,2207214.81,2091592.54
4,2012-06-22,2197299.65,0,81.63,3.329,130.7929,4.308,2012,6,25,4,No,2214027.175,2193833.3958333335,2234190.93,2154137.67,2089381.77
4,2012-06-29,2128362.92,0,84.23,3.257,130.7562667,4.308,2012,6,26,4,No,2201277.67,2165346.4616666664,2197299.65,2179360.94,2470206.13
4,2012-07-06,2224499.28,0,80.37,3.187,130.7196333,4.077,2012,7,27,4,No,2196088.1950000003,2175279.6191666666,2128362.92,2245257.18,2105301.39
4,2012-07-13,2100252.61,0,76.86,3.224,130.683,4.077,2012,7,28,4,No,2162603.6149999998,2171605.9291666667,2224499.28,2234190.93,2144336.89
4,2012-07-20,2175563.69,0,79.14,3.263,130.7012903,4.077,2012,7,29,4,No,2157169.625,2180897.4316666666,2100252.61,2197299.65,2064065.66
4,2012-07-27,2048613.65,0,81.06,3.356,130.7195806,4.077,2012,7,30,4,No,2137232.3074999996,2168534.5416666665,2175563.69,2128362.92,2196968.33
4,2012-08-03,2174514.13,0,83.86,3.374,130.737871,4.077,2012,8,31,4,No,2124736.02,2172438.9549999996,2048613.65,2224499.28,2127661.17
4,2012-08-10,2193367.69,0,83.21,3.476,130.7561613,4.077,2012,8,32,4,No,2148014.79,2171285.0283333333,2174514.13,2100252.61,2207214.81
4,2012-08-17,2283540.3,0,81.41,3.552,130.7909677,4.077,2012,8,33,4,No,2175008.9425,2182068.580833333,2193367.69,2175563.69,2154137.67
4,2012-08-24,2125241.68,0,75.76,3.61,130.8381613,4.077,2012,8,34,4,No,2194165.9499999997,2177558.6425,2283540.3,2048613.65,2179360.94
4,2012-08-31,2081181.35,0,76.47,3.646,130.8853548,4.077,2012,8,35,4,No,2170832.755,2163885.6566666667,2125241.68,2174514.13,2245257.18
4,2012-09-07,2125104.72,1,82.09,3.709,130.9325484,4.077,2012,9,36,4,Yes,2153767.0125,2154795.1391666667,2081181.35,2193367.69,2234190.93
4,2012-09-14,2117854.6,0,68.2,3.706,130.9776667,4.077,2012,9,37,4,No,2112345.5875000004,2148174.7183333333,2125104.72,2283540.3,2197299.65
4,2012-09-21,2119438.53,0,68.97,3.721,131.0103333,4.077,2012,9,38,4,No,2110894.8000000003,2147431.0191666665,2117854.6,2125241.68,2128362.92
4,2012-09-28,2027620.23,0,71.74,3.666,131.043,4.077,2012,9,39,4,No,2097504.52,2131024.4316666666,2119438.53,2081181.35,2224499.28
4,2012-10-05,2209835.43,0,63.07,3.62,131.0756667,3.879,2012,10,40,4,No,2118687.1975,2140156.3333333335,2027620.23,2125104.72,2100252.61
4,2012-10-12,2133026.07,0,57.11,3.603,131.1083333,3.879,2012,10,41,4,No,2122480.065,2136611.5316666667,2209835.43,2117854.6,2175563.69
4,2012-10-19,2097266.85,0,64.46,3.61,131.1499677,3.879,2012,10,42,4,No,2116937.145,2140665.9650000003,2133026.07,2119438.53,2048613.65
4,2012-10-26,2149594.46,0,63.64,3.514,131.1930968,3.879,2012,10,43,4,No,2147430.7025,2138589.325833333,2097266.85,2027620.23,2174514.13
5,2010-02-05,317173.1,0,39.7,2.572,211.6539716,6.566,2010,2,5,4,No,,,,,
5,2010-02-12,311825.7,1,39.81,2.548,211.8004698,6.566,2010,2,6,4,Yes,,,317173.1,,
5,2010-02-19,303447.57,0,41.14,2.514,211.8471283,6.566,2010,2,7,4,No,,,311825.7,,
5,2010-02-26,270281.63,0,46.7,2.561,211.8771468,6.566,2010,2,8,4,No,300682.0,,303447.57,,
5,2010-03-05,288855.71,0,48.89,2.625,211.9071653,6.566,2010,3,9,4,No,293602.6525,,270281.63,317173.1,
5,2010-03-12,297293.59,0,58.5,2.667,211.9371839,6.566,2010,3,10,4,No,289969.625,,288855.71,311825.7,
5,2010-03-19,281706.41,0,55.46,2.72,211.770897,6.566,2010,3,11,4,No,284534.335,,297293.59,303447.57,
5,2010-03-26,273282.97,0,52.47,2.732,211.5718925,6.566,2010,3,12,4,No,285284.67,,281706.41,270281.63,
5,2010-04-02,331406.0,0,63.18,2.719,211.372888,6.465,2010,4,13,4,No,295922.2425,,273282.97,288855.71,
5,2010-04-09,328020.49,0,65.19,2.77,211.1738835,6.465,2010,4,14,4,No,303603.96749999997,,331406.0,297293.59,
5,2010-04-16,306858.69,0,65.3,2.808,211.0388528,6.465,2010,4,15,4,No,309892.0375,,328020.49,281706.41,
5,2010-04-23,288839.73,0,65.13,2.795,210.9891204,6.465,2010,4,16,4,No,313781.22750000004,299915.9658333333,306858.69,273282.97,
5,2010-04-30,298697.84,0,67.53,2.78,210.939388,6.465,2010,4,17,4,No,305604.1875,298376.36083333334,288839.73,331406.0,317173.1
5,2010-05-07,333522.6,0,71.53,2.835,210.8896556,6.465,2010,5,18,4,No,306979.715,300184.43583333335,298697.84,328020.49,311825.7
5,2010-05-14,296673.77,0,74.79,2.854,210.8872772,6.465,2010,5,19,4,No,304433.485,299619.95249999996,333522.6,306858.69,303447.57
5,2010-05-21,301615.49,0,75.2,2.826,211.169023,6.465,2010,5,20,4,No,307627.425,302231.1075,296673.77,288839.73,270281.63
5,2010-05-28,310013.11,0,79.81,2.759,211.4507688,6.465,2010,5,21,4,No,310456.2425,303994.2241666667,301615.49,298697.84,288855.71
5,2010-06-04,337825.89,0,79.54,2.705,211.7325146,6.465,2010,6,22,4,No,311532.065,307371.91583333333,310013.11,333522.6,297293.59
5,2010-06-11,296641.91,0,80.7,2.668,212.0142605,6.465,2010,6,23,4,No,311524.1,308616.54083333333,337825.89,296673.77,281706.41
5,2010-06-18,313795.6,0,83.91,2.637,212.0119769,6.465,2010,6,24,4,No,314569.1275,311992.5933333333,296641.91,301615.49,273282.97
5,2010-06-25,295257.3,0,83.72,2.653,211.8960815,6.465,2010,6,25,4,No,310880.175,308980.20166666666,313795.6,310013.11,331406.0
5,2010-07-02,305993.27,0,81.25,2.669,211.7801861,6.496,2010,7,26,4,No,302922.02,307144.60000000003,295257.3,337825.89,328020.49
5,2010-07-09,291808.87,0,81.14,2.642,211.6642907,6.496,2010,7,27,4,No,301713.76,305890.4483333333,305993.27,296641.91,306858.69
5,2010-07-16,280701.7,0,83.98,2.623,211.6561123,6.496,2010,7,28,4,No,293440.28500000003,305212.2791666667,291808.87,313795.6,288839.73
5,2010-07-23,274742.63,0,83.66,2.608,211.7915565,6.496,2010,7,29,4,No,288311.6175,303216.01166666666,280701.7,295257.3,298697.84
5,2010-07-30,268929.03,0,82.46,2.64,211.9270006,6.496,2010,7,30,4,No,279045.5575,297833.2141666667,274742.63,305993.27,333522.6
5,2010-08-06,303043.02,0,86.1,2.627,212.0624447,6.496,2010,8,31,4,No,281854.09500000003,298363.98500000004,268929.03,291808.87,296673.77
5,2010-08-13,286477.35,0,87.41,2.692,212.1978889,6.496,2010,8,32,4,No,283298.0075,297102.4733333333,303043.02,280701.7,301615.49
5,2010-08-20,287205.38,0,87.71,2.664,212.1608984,6.496,2010,8,33,4,No,286413.695,295201.82916666666,286477.35,274742.63,310013.11
5,2010-08-27,288519.75,0,87.05,2.619,212.123908,6.496,2010,8,34,4,No,291311.375,291092.9841666667,287205.38,268929.03,337825.89
5,2010-09-03,323798.0,0,84.06,2.577,212.0869176,6.496,2010,9,35,4,No,296500.12,293355.9916666667,288519.75,303043.02,296641.91
5,2010-09-10,306533.08,1,79.86,2.565,212.0499271,6.496,2010,9,36,4,Yes,301514.0525,292750.7816666667,323798.0,286477.35,313795.6
5,2010-09-17,282558.65,0,82.28,2.582,212.0769346,6.496,2010,9,37,4,No,300352.37,291692.56083333335,306533.08,287205.38,295257.3
5,2010-09-24,293131.58,0,78.53,2.624,212.1519404,6.496,2010,9,38,4,No,301505.3275,290620.75333333336,282558.65,288519.75,305993.27
5,2010-10-01,283178.12,0,71.1,2.603,212.2269463,6.768,2010,10,39,4,No,291350.35750000004,289901.52416666667,293131.58,323798.0,291808.87
5,2010-10-08,290494.85,0,64.99,2.633,212.3019522,6.768,2010,10,40,4,No,287340.8,290717.62,283178.12,306533.08,280701.7
5,2010-10-15,280681.2,0,68.11,2.72,212.3691867,6.768,2010,10,41,4,No,286871.4375,291212.50083333335,290494.85,282558.65,274742.63
5,2010-10-22,284988.27,0,70.96,2.725,212.4169928,6.768,2010,10,42,4,No,284835.61,292550.7708333333,280681.2,293131.58,268929.03
5,2010-10-29,278031.81,0,70.58,2.716,212.464799,6.768,2010,10,43,4,No,283549.0325,290466.50333333336,284988.27,283178.12,303043.02
5,2010-11-05,325310.3,0,58.88,2.689,212.5126051,6.768,2010,11,44,4,No,292252.895,293702.5825,278031.81,290494.85,286477.35
5,2010-11-12,301827.36,0,62.37,2.728,212.5604113,6.768,2010,11,45,4,No,297539.435,294921.0808333333,325310.3,280681.2,287205.38
5,2010-11-19,297384.81,0,52.52,2.771,212.445487,6.768,2010,11,46,4,No,300638.57,295659.8358333333,301827.36,284988.27,288519.75
5,2010-11-26,488362.61,1,66.15,2.735,212.303441,6.768,2010,11,47,4,Yes,353221.27,309373.5533333333,297384.81,278031.81,323798.0
5,2010-12-03,344490.88,0,51.31,2.708,212.1613951,6.768,2010,12,48,4,No,358016.415,312536.7033333333,488362.61,325310.3,306533.08
5,2010-12-10,352811.53,0,48.27,2.843,212.0193491,6.768,2010,12,49,4,No,370762.4575,318391.11,344490.88,301827.36,282558.65
5,2010-12-17,367801.19,0,51.61,2.869,211.9580815,6.768,2010,12,50,4,No,388366.5525,324613.57749999996,352811.53,297384.81,293131.58
5,2010-12-24,466010.25,0,55.01,2.886,211.9573978,6.768,2010,12,51,4,No,382778.4625,339849.5883333333,367801.19,488362.61,283178.12
5,2010-12-31,298180.18,1,49.79,2.943,211.9567142,6.768,2010,12,52,4,Yes,371200.7875,340490.03250000003,466010.25,344490.88,290494.85
5,2011-01-07,286347.26,0,48.3,2.976,211.9560305,6.634,2011,1,1,4,No,354584.72,340962.20416666666,298180.18,352811.53,280681.2
5,2011-01-14,260636.71,0,37.74,2.983,212.008514,6.634,2011,1,2,4,No,327793.60000000003,338932.90750000003,286347.26,367801.19,284988.27
5,2011-01-21,275313.34,0,45.41,3.016,212.3800012,6.634,2011,1,3,4,No,280119.37250000006,338706.36833333335,260636.71,466010.25,278031.81
5,2011-01-28,279088.39,0,44.5,3.01,212.7514884,6.634,2011,1,4,4,No,275346.42500000005,334854.54250000004,275313.34,298180.18,325310.3
5,2011-02-04,329613.2,0,41.67,2.989,213.1229755,6.634,2011,2,5,4,No,286162.91000000003,337170.0291666667,279088.39,286347.26,301827.36
5,2011-02-11,311590.54,1,38.25,3.022,213.4944627,6.634,2011,2,6,4,Yes,298901.36750000005,338353.84,329613.2,260636.71,297384.81
5,2011-02-18,356622.61,0,58.83,3.045,213.8068304,6.634,2011,2,7,4,No,319228.685,327375.50666666665,311590.54,275313.34,488362.61
5,2011-02-25,294659.5,0,63.35,3.065,214.0955503,6.634,2011,2,8,4,No,323121.4625,323222.89166666666,356622.61,279088.39,344490.88
5,2011-03-04,329033.66,0,60.35,3.288,214.3842702,6.634,2011,3,9,4,No,322976.5775,321241.4025,294659.5,329613.2,352811.53
5,2011-03-11,293098.1,0,55.74,3.459,214.6729901,6.634,2011,3,10,4,No,318353.46749999997,315016.145,329033.66,311590.54,367801.19
5,2011-03-18,312177.67,0,64.31,3.488,214.9257339,6.634,2011,3,11,4,No,307242.2325,302196.76333333337,293098.1,356622.61,466010.25
5,2011-03-25,294732.5,0,70.71,3.473,215.1640872,6.634,2011,3,12,4,No,307260.4825,301909.45666666667,312177.67,294659.5,298180.18
5,2011-04-01,314316.55,0,61.5,3.524,215.4024406,6.489,2011,4,13,4,No,303581.205,304240.2308333333,294732.5,329033.66,286347.26
5,2011-04-08,307333.62,0,69.64,3.622,215.6407939,6.489,2011,4,14,4,No,307140.08499999996,308131.63999999996,314316.55,293098.1,260636.71
5,2011-04-15,307913.58,0,72.02,3.743,215.8592673,6.489,2011,4,15,4,No,306074.0625,310848.32666666666,307333.62,312177.67,275313.34
5,2011-04-22,328415.44,0,74.34,3.807,216.0280407,6.489,2011,4,16,4,No,314494.7975,314958.9141666666,307913.58,294732.5,279088.39
5,2011-04-29,307291.56,0,74.75,3.81,216.1968142,6.489,2011,4,17,4,No,312738.55,313098.7775,328415.44,314316.55,329613.2
5,2011-05-06,322904.68,0,66.27,3.906,216.3655877,6.489,2011,5,18,4,No,316631.315,314041.6225,307291.56,307333.62,311590.54
5,2011-05-13,290930.01,0,77.38,3.899,216.5343611,6.489,2011,5,19,4,No,312385.4225,308567.2391666667,322904.68,307913.58,356622.61
5,2011-05-20,299614.33,0,71.37,3.907,216.3023847,6.489,2011,5,20,4,No,305185.145,308980.14166666666,290930.01,328415.44,294659.5
5,2011-05-27,297149.69,0,80.14,3.786,216.0704083,6.489,2011,5,21,4,No,302649.6775,306323.14416666667,299614.33,307291.56,329033.66
5,2011-06-03,329183.92,0,83.81,3.699,215.8384319,6.489,2011,6,22,4,No,304219.48750000005,309330.29583333334,297149.69,322904.68,293098.1
5,2011-06-10,304984.14,0,83.61,3.648,215.6064555,6.489,2011,6,23,4,No,307733.02,308730.835,329183.92,290930.01,312177.67
5,2011-06-17,304811.82,0,86.84,3.637,215.560463,6.489,2011,6,24,4,No,309032.3925,309570.7783333333,304984.14,299614.33,294732.5
5,2011-06-24,302881.64,0,84.76,3.594,215.6539583,6.489,2011,6,25,4,No,310465.38,308617.8691666667,304811.82,297149.69,314316.55
5,2011-07-01,327093.89,0,85.81,3.524,215.7474537,6.529,2011,7,26,4,No,309942.8725,310264.55833333335,302881.64,329183.92,307333.62
5,2011-07-08,310804.93,0,86.64,3.48,215.8409491,6.529,2011,7,27,4,No,311398.07,310505.50416666665,327093.89,304984.14,307913.58
5,2011-07-15,283248.62,0,88.64,3.575,215.9250696,6.529,2011,7,28,4,No,306007.27,306741.6025,310804.93,304811.82,328415.44
5,2011-07-22,292539.73,0,86.97,3.651,215.985753,6.529,2011,7,29,4,No,303421.7925,305512.2833333333,283248.62,302881.64,307291.56
5,2011-07-29,275142.17,0,89.42,3.682,216.0464364,6.529,2011,7,30,4,No,290433.8625,301532.07416666666,292539.73,327093.89,322904.68
5,2011-08-05,317738.56,0,91.07,3.684,216.1071198,6.529,2011,8,31,4,No,292167.27,303766.12,275142.17,310804.93,290930.01
5,2011-08-12,289886.16,0,90.16,3.638,216.1678032,6.529,2011,8,32,4,No,293826.65499999997,302955.43916666665,317738.56,283248.62,299614.33
5,2011-08-19,303643.84,0,89.35,3.554,216.2311855,6.529,2011,8,33,4,No,296602.6825,303496.61833333335,289886.16,292539.73,297149.69
5,2011-08-26,310338.17,0,89.18,3.523,216.2950176,6.529,2011,8,34,4,No,305401.6825,301926.13916666666,303643.84,275142.17,329183.92
5,2011-09-02,315645.53,0,90.38,3.533,216.3588498,6.529,2011,9,35,4,No,304878.425,302814.5883333333,310338.17,317738.56,304984.14
5,2011-09-09,321110.22,1,79.04,3.546,216.4226819,6.529,2011,9,36,4,Yes,312684.44,304172.78833333333,315645.53,289886.16,304811.82
5,2011-09-16,278529.71,0,83.55,3.526,216.6033083,6.529,2011,9,37,4,No,306405.9075,302143.4608333334,321110.22,303643.84,302881.64
5,2011-09-23,291024.98,0,78.01,3.467,216.9396605,6.529,2011,9,38,4,No,301577.61,299137.7183333333,278529.71,310338.17,327093.89
5,2011-09-30,292315.38,0,81.16,3.355,217.2760127,6.529,2011,9,39,4,No,295745.0725,297596.92250000004,291024.98,315645.53,310804.93
5,2011-10-07,309111.47,0,71.64,3.285,217.6123648,6.3,2011,10,40,4,No,292745.385,299752.16,292315.38,321110.22,283248.62
5,2011-10-14,286117.72,0,72.36,3.274,217.9237458,6.3,2011,10,41,4,No,294642.38749999995,299216.9925,309111.47,278529.71,292539.73
5,2011-10-21,306069.18,0,66.9,3.353,218.0852999,6.3,2011,10,42,4,No,298403.4375,301794.24333333335,286117.72,291024.98,275142.17
5,2011-10-28,307035.11,0,69.27,3.372,218.2468539,6.3,2011,10,43,4,No,302083.37,300902.2891666667,306069.18,292315.38,317738.56
5,2011-11-04,353652.23,0,56.71,3.332,218.408408,6.3,2011,11,44,4,No,313218.56,306216.12833333336,307035.11,309111.47,289886.16
5,2011-11-11,311906.7,0,60.71,3.297,218.5699621,6.3,2011,11,45,4,No,319665.805,306904.7,353652.23,286117.72,303643.84
5,2011-11-18,307944.37,0,64.33,3.308,218.793912,6.3,2011,11,46,4,No,320134.60250000004,306705.2166666667,311906.7,306069.18,310338.17
5,2011-11-25,507900.07,1,61.93,3.236,219.0428204,6.3,2011,11,47,4,Yes,370350.84249999997,322726.4283333333,307944.37,307035.11,315645.53
5,2011-12-02,376225.61,0,51.14,3.172,219.2917287,6.3,2011,12,48,4,No,375994.1875,327319.3775,507900.07,353652.23,321110.22
5,2011-12-09,367433.77,0,44.12,3.158,219.540637,6.3,2011,12,49,4,No,389875.955,334728.0491666667,376225.61,311906.7,278529.71
5,2011-12-16,379530.3,0,54.42,3.159,219.7596266,6.3,2011,12,50,4,No,407772.4375,342103.4925,367433.77,307944.37,291024.98
5,2011-12-23,458562.24,0,50.33,3.112,219.9387246,6.3,2011,12,51,4,No,395437.98,355957.39749999996,379530.3,507900.07,292315.38
5,2011-12-30,349624.88,1,45.62,3.129,220.1178226,6.3,2011,12,52,4,Yes,388787.7975,359333.51499999996,458562.24,376225.61,309111.47
5,2012-01-06,312078.71,0,50.21,3.157,220.2969205,5.943,2012,1,1,4,No,374949.0325,361496.93083333335,349624.88,367433.77,286117.72
5,2012-01-13,291454.52,0,48.86,3.261,220.4760185,5.943,2012,1,2,4,No,352930.0875,360279.0425,312078.71,379530.3,306069.18
5,2012-01-20,287523.98,0,54.65,3.268,220.5694104,5.943,2012,1,3,4,No,310170.5225,358653.115,291454.52,458562.24,307035.11
5,2012-01-27,295974.22,0,54.63,3.29,220.6628023,5.943,2012,1,4,4,No,296757.8575,353846.6141666667,287523.98,349624.88,353652.23
5,2012-02-03,333948.0,0,57.35,3.36,220.7561941,5.943,2012,2,5,4,No,302225.18,355683.38916666666,295974.22,312078.71,311906.7
5,2012-02-10,349239.88,1,48.57,3.409,220.849586,5.943,2012,2,6,4,Yes,316671.52,359124.68166666664,333948.0,291454.52,307944.37
5,2012-02-17,356427.98,0,48.25,3.51,221.0106341,5.943,2012,2,7,4,No,333897.52,346502.0075,349239.88,287523.98,507900.07
5,2012-02-24,312220.47,0,57.75,3.555,221.2224243,5.943,2012,2,8,4,No,337959.0825,341168.2458333333,356427.98,295974.22,376225.61
5,2012-03-02,359206.21,0,60.66,3.63,221.4342146,5.943,2012,3,9,4,No,344273.635,340482.6158333333,312220.47,333948.0,367433.77
5,2012-03-09,347295.6,0,57.69,3.669,221.6460048,5.943,2012,3,10,4,No,343787.56499999994,337796.3908333333,359206.21,349239.88,379530.3
5,2012-03-16,339392.54,0,63.55,3.734,221.7989713,5.943,2012,3,11,4,No,339528.70499999996,327865.5825,347295.6,356427.98,458562.24
5,2012-03-23,321299.99,0,64.44,3.787,221.8735063,5.943,2012,3,12,4,No,341798.58499999996,325505.175,339392.54,312220.47,349624.88
5,2012-03-30,331318.73,0,67.76,3.845,221.9480412,5.943,2012,3,13,4,No,334826.71499999997,327108.50999999995,321299.99,359206.21,312078.71
5,2012-04-06,402985.7,0,70.4,3.891,222.0225762,5.801,2012,4,14,4,No,348749.24,336402.77499999997,331318.73,347295.6,291454.52
5,2012-04-13,351832.03,0,70.56,3.891,222.0971111,5.801,2012,4,15,4,No,351859.1125,341761.7791666666,402985.7,339392.54,287523.98
5,2012-04-20,330063.06,0,67.33,3.877,222.1512315,5.801,2012,4,16,4,No,354049.88,344602.5158333333,351832.03,321299.99,295974.22
5,2012-04-27,324839.74,0,68.96,3.814,222.2053519,5.801,2012,4,17,4,No,352430.1325,343843.4941666667,330063.06,331318.73,333948.0
5,2012-05-04,360932.69,0,77.1,3.749,222.2594722,5.801,2012,5,18,4,No,341916.88,344817.89499999996,324839.74,402985.7,349239.88
5,2012-05-11,333870.52,0,73.45,3.688,222.3135926,5.801,2012,5,19,4,No,337426.5025,342938.10666666663,360932.69,351832.03,356427.98
5,2012-05-18,336189.66,0,70.45,3.63,222.330443,5.801,2012,5,20,4,No,338958.15249999997,344935.5391666667,333870.52,330063.06,312220.47
5,2012-05-25,341994.48,0,78.23,3.561,222.3323853,5.801,2012,5,21,4,No,343246.83749999997,343501.22833333333,336189.66,324839.74,359206.21
5,2012-06-01,359867.8,0,79.72,3.501,222.3343277,5.801,2012,6,22,4,No,342980.615,344548.9116666667,341994.48,360932.69,347295.6
5,2012-06-08,341704.59,0,81.02,3.452,222.33627,5.801,2012,6,23,4,No,344939.1325,344741.58249999996,359867.8,333870.52,339392.54
5,2012-06-15,327383.64,0,81.64,3.393,222.3492901,5.801,2012,6,24,4,No,342737.6275,345248.55333333334,341704.59,336189.66,321299.99
5,2012-06-22,325041.68,0,80.57,3.346,222.3900046,5.801,2012,6,25,4,No,338499.4275,344725.4658333334,327383.64,341994.48,331318.73
5,2012-06-29,329658.1,0,87.08,3.286,222.4307191,5.801,2012,6,26,4,No,330947.0025,338614.8325,325041.68,359867.8,402985.7
5,2012-07-06,341214.43,0,82.35,3.227,222.4714336,5.603,2012,7,27,4,No,330824.46249999997,337730.0325,329658.1,341704.59,351832.03
5,2012-07-13,316203.64,0,80.78,3.256,222.5121481,5.603,2012,7,28,4,No,328029.4625,336575.08083333337,341214.43,327383.64,330063.06
5,2012-07-20,321205.12,0,81.05,3.311,222.5209358,5.603,2012,7,29,4,No,327070.3225,336272.19583333336,316203.64,325041.68,324839.74
5,2012-07-27,306827.36,0,85.06,3.407,222.5297234,5.603,2012,7,30,4,No,321362.6375,331763.41833333333,321205.12,329658.1,360932.69
5,2012-08-03,324195.17,0,86.91,3.417,222.5385111,5.603,2012,8,31,4,No,317107.8225,330957.13916666666,306827.36,341214.43,333870.52
5,2012-08-10,306759.7,0,86.96,3.494,222.5472987,5.603,2012,8,32,4,No,314746.83749999997,328504.6425,324195.17,316203.64,336189.66
